COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
ITA,,ALL,2001,132073
ITA,,ALL,2002,131039
ITA,,ALL,2003,124118
ITA,,ALL,2004,137140
ITA,,ALL,2005,129272
ITA,,ALL,2006,125782
ITA,,ALL,2007,125116
ITA,,ALL,2008,118891
ITA,,ALL,2009,114793
ITA,,ALL,2010,112463
ITA,,ALL,2011,110041
ITA,,ALL,2012,103191
ITA,,ALL,2013,100342
ITA,,ALL,2014,95400
ITA,,ALL,2015,87369
ITA,,ALL,2016,84874
ITA,,ALL,2017,80497
ITA,,ALL,2018,76044
ITA,,ALL,2019,71642
ITA,,ALL,2020,65757
KAZ,,ALL,1983,362371
KAZ,,ALL,1985,327563
KAZ,,ALL,1986,332055
KAZ,,ALL,1987,329819
KAZ,,ALL,1988,294596
KAZ,,ALL,1989,274896
KAZ,,ALL,1990,254943
KAZ,,ALL,1991,264936
KAZ,,ALL,1992,346405
KAZ,,ALL,1993,290703
KAZ,,ALL,1994,261834
KAZ,,ALL,1995,224084
KAZ,,ALL,1996,194187
KAZ,,ALL,1997,156751
KAZ,,ALL,1998,149248
KAZ,,ALL,1999,138197
KAZ,,ALL,2000,134111
KAZ,,ALL,2001,136787
KAZ,,ALL,2002,124523
KAZ,,ALL,2003,127180
KAZ,,ALL,2004,129495
KAZ,,ALL,2005,125654
KAZ,,ALL,2006,130599
KAZ,,ALL,2007,133097
KAZ,,ALL,2008,123992
KAZ,,ALL,2009,113320
KAZ,,ALL,2010,106074
KAZ,,ALL,2011,95288
KAZ,,ALL,2012,95654
KAZ,,ALL,2013,84265
KAZ,,ALL,2014,83709
KAZ,,ALL,2015,81440
KAZ,,ALL,2016,78857
KAZ,,ALL,2017,80328
KAZ,,ALL,2018,78545
KAZ,,ALL,2019,76357
KGZ,,ALL,1980,64957
KGZ,,ALL,1981,65291
KGZ,,ALL,1982,67555
KGZ,,ALL,1983,68690
KGZ,,ALL,1984,66227
KGZ,,ALL,1985,69382
KGZ,,ALL,1986,73802
KGZ,,ALL,1987,74060
KGZ,,ALL,1988,67667
KGZ,,ALL,1989,87212
KGZ,,ALL,1990,53641
KGZ,,ALL,1991,48813
KGZ,,ALL,1992,43867
KGZ,,ALL,1993,37267
KGZ,,ALL,1994,31389
KGZ,,ALL,1995,27111
KGZ,,ALL,1996,24187
KGZ,,ALL,1997,21671
KGZ,,ALL,1998,19431
KGZ,,ALL,1999,17890
KGZ,,ALL,2000,15933
KGZ,,ALL,2001,15979
KGZ,,ALL,2002,14557
KGZ,,ALL,2003,19225
KGZ,,ALL,2004,12677
KGZ,,ALL,2005,12705
KGZ,,ALL,2006,11766
KGZ,,ALL,2007,13324
KGZ,,ALL,2008,13205
KGZ,,ALL,2009,14438
KGZ,,ALL,2010,14421
KGZ,,ALL,2011,15622
KGZ,,ALL,2012,23547
KGZ,,ALL,2013,22092
KGZ,,ALL,2014,24456
KGZ,,ALL,2015,22513
KGZ,,ALL,2016,20783
KGZ,,ALL,2017,19486
KGZ,,ALL,2018,19176
KGZ,,ALL,2019,20172
KGZ,,ALL,2020,14906
KGZ,,ALL,2021,17075
LTU,,ALL,1989,50100
LTU,,ALL,1990,50000
LTU,,ALL,1991,40765
LTU,,ALL,1992,40952
LTU,,ALL,1993,35211
LTU,,ALL,1994,30355
LTU,,ALL,1995,31278
LTU,,ALL,1996,27832
LTU,,ALL,1997,22680
LTU,,ALL,1998,21022
LTU,,ALL,1999,18846
LTU,,ALL,2000,16259
LTU,,ALL,2001,13677
LTU,,ALL,2002,12495
LTU,,ALL,2003,11513
LTU,,ALL,2004,10644
LTU,,ALL,2005,9972
LTU,,ALL,2006,9536
LTU,,ALL,2007,9596
LTU,,ALL,2008,9031
LTU,,ALL,2009,8024
LTU,,ALL,2010,6989
LTU,,ALL,2011,6205
LTU,,ALL,2012,6033
LTU,,ALL,2013,5353
LTU,,ALL,2014,5231
LTU,,ALL,2015,4735
LTU,,ALL,2016,4502
LTU,,ALL,2017,4294
LTU,,ALL,2018,3590
LTU,,ALL,2019,3196
LTU,,ALL,2020,2794
LVA,,ALL,1990,39042
LVA,,ALL,1991,38837
LVA,,ALL,1992,34325
LVA,,ALL,1993,31352
LVA,,ALL,1994,26795
LVA,,ALL,1995,25933
LVA,,ALL,1996,24227
LVA,,ALL,1997,21768
LVA,,ALL,1998,19964
LVA,,ALL,1999,18031
LVA,,ALL,2000,17240
LVA,,ALL,2001,15647
LVA,,ALL,2002,14685
LVA,,ALL,2003,14508
LVA,,ALL,2004,13723
LVA,,ALL,2005,12785
LVA,,ALL,2006,11825
LVA,,ALL,2007,11814
LVA,,ALL,2008,10425
LVA,,ALL,2009,8881
LVA,,ALL,2010,7443
LVA,,ALL,2011,7089
LVA,,ALL,2012,6197
LVA,,ALL,2013,5557
LVA,,ALL,2014,5318
LVA,,ALL,2015,4802
LVA,,ALL,2016,4366
LVA,,ALL,2017,3917
LVA,,ALL,2018,3636
LVA,,ALL,2019,3367
LVA,,ALL,2020,2848
MCO,,ALL,1995,0
MDA,,ALL,1980,94583
MDA,,ALL,1981,90900
MDA,,ALL,1982,92550
MDA,,ALL,1983,92720
MDA,,ALL,1984,87616
MDA,,ALL,1985,100027
MDA,,ALL,1986,110011
MDA,,ALL,1987,112426
MDA,,ALL,1988,95075
MDA,,ALL,1989,90860
MDA,,ALL,1990,81931
MDA,,ALL,1991,73454
MDA,,ALL,1992,71430
MDA,,ALL,1993,64178
MDA,,ALL,1994,58777
MDA,,ALL,1995,57181
MDA,,ALL,1996,46010
MDA,,ALL,1997,38258
MDA,,ALL,1998,33229
MDA,,ALL,1999,27908
MDA,,ALL,2000,26035
MDA,,ALL,2001,16028
MDA,,ALL,2002,15739
MDA,,ALL,2003,17551
MDA,,ALL,2004,17965
MDA,,ALL,2005,16642
MDA,,ALL,2006,15742
MDA,,ALL,2007,15843
MDA,,ALL,2008,15900
MDA,,ALL,2009,14634
MDA,,ALL,2010,14785
MDA,,ALL,2011,15710
MDA,,ALL,2012,14838
MDA,,ALL,2013,14511
MDA,,ALL,2014,13930
MDA,,ALL,2015,14059
MDA,,ALL,2016,13285
MDA,,ALL,2017,12025
MDA,,ALL,2018,10830
MDA,,ALL,2019,10889
MDA,,ALL,2020,8294
MDA,,ALL,2021,8573
MKD,,ALL,1984,29731
MKD,,ALL,1985,29753
MKD,,ALL,1986,30467
MKD,,ALL,1987,32150
MKD,,ALL,1988,27089
MKD,,ALL,1989,30442
MKD,,ALL,1990,21894
MKD,,ALL,1991,23166
MKD,,ALL,1992,19855
MKD,,ALL,1993,18454
MKD,,ALL,1994,16480
MKD,,ALL,1995,15805
MKD,,ALL,1996,14164
MKD,,ALL,1997,12058
MKD,,ALL,1998,12015
MKD,,ALL,1999,8479
MKD,,ALL,2000,11407
MKD,,ALL,2001,8523
MKD,,ALL,2002,7876
MKD,,ALL,2003,6690
MKD,,ALL,2004,7324
MKD,,ALL,2005,6622
MKD,,ALL,2006,6164
MKD,,ALL,2007,6090
MKD,,ALL,2008,5900
MKD,,ALL,2009,5601
MKD,,ALL,2010,5078
MKD,,ALL,2011,5324
MKD,,ALL,2012,5387
MKD,,ALL,2013,4983
MKD,,ALL,2014,4738
MKD,,ALL,2015,4587
MKD,,ALL,2016,4251
MKD,,ALL,2017,4236
MKD,,ALL,2018,3992
MKD,,ALL,2019,3784
MKD,,ALL,2020,3308
MLT,,ALL,1984,0
MLT,,ALL,1985,0
MLT,,ALL,1986,0
MLT,,ALL,1987,0
MLT,,ALL,1988,0
MLT,,ALL,1989,0
MLT,,ALL,1990,0
MLT,,ALL,1991,0
MLT,,ALL,1992,0
MLT,,ALL,1993,0
MLT,,ALL,1994,0
MLT,,ALL,1995,0
MLT,,ALL,1997,0
MLT,,ALL,1998,0
MLT,,ALL,1999,0
MLT,,ALL,2000,0
MLT,,ALL,2001,0
MLT,,ALL,2002,0
MLT,,ALL,2003,0
MLT,,ALL,2004,0
MLT,,ALL,2005,0
MLT,,ALL,2006,0
MLT,,ALL,2007,0
MLT,,ALL,2008,0
MLT,,ALL,2009,0
MLT,,ALL,2010,0
MLT,,ALL,2011,0
MLT,,ALL,2012,0
MLT,,ALL,2013,0
MLT,,ALL,2014,0
MLT,,ALL,2015,0
MLT,,ALL,2016,0
MLT,,ALL,2017,0
MLT,,ALL,2018,0
MLT,,ALL,2019,0
MNE,,ALL,1992,6423
MNE,,ALL,1993,5534
MNE,,ALL,1994,4560
MNE,,ALL,1995,4069
MNE,,ALL,1996,3574
MNE,,ALL,1997,3108
MNE,,ALL,1998,3376
MNE,,ALL,1999,3618
MNE,,ALL,2000,2776
MNE,,ALL,2001,2347
MNE,,ALL,2002,2140
MNE,,ALL,2003,1979
MNE,,ALL,2004,1783
MNE,,ALL,2005,1502
MNE,,ALL,2006,1309
MNE,,ALL,2007,1311
MNE,,ALL,2008,1166
MNE,,ALL,2009,967
MNE,,ALL,2010,851
MNE,,ALL,2011,823
MNE,,ALL,2012,763
MNE,,ALL,2013,874
MNE,,ALL,2014,943
MNE,,ALL,2015,980
MNE,,ALL,2016,763
MNE,,ALL,2017,637
MNE,,ALL,2018,509
MNE,,ALL,2019,656
MNE,,ALL,2020,636
NLD,,ALL,1982,20187
NLD,,ALL,1990,18366
NLD,,ALL,1991,19568
NLD,,ALL,1992,19422
NLD,,ALL,1993,19804
NLD,,ALL,1994,20811
NLD,,ALL,1995,20932
NLD,,ALL,1996,22441
NLD,,ALL,1997,22413
NLD,,ALL,1998,24141
NLD,,ALL,1999,25318
NLD,,ALL,2000,27205
NLD,,ALL,2001,28437
NLD,,ALL,2002,29450
NLD,,ALL,2003,28841
NLD,,ALL,2004,29094
NLD,,ALL,2005,28738
NLD,,ALL,2006,28471
NLD,,ALL,2007,28330
NLD,,ALL,2008,28442
NLD,,ALL,2009,28319
NLD,,ALL,2010,27794
NLD,,ALL,2011,27728
NLD,,ALL,2012,26871
NLD,,ALL,2013,26808
NLD,,ALL,2014,26598
NLD,,ALL,2015,26916
NLD,,ALL,2016,26482
NLD,,ALL,2017,27028
NLD,,ALL,2018,27620
NLD,,ALL,2019,28949
NLD,,ALL,2020,28532
NOR,,ALL,1985,14599
NOR,,ALL,1986,15474
NOR,,ALL,1987,15422
NOR,,ALL,1988,15852
NOR,,ALL,1991,15528
NOR,,ALL,1992,15164
NOR,,ALL,1993,14909
NOR,,ALL,1994,14533
NOR,,ALL,1995,13762
NOR,,ALL,1996,14311
NOR,,ALL,1997,13985
NOR,,ALL,1998,14028
NOR,,ALL,1999,14279
NOR,,ALL,2000,14635
NOR,,ALL,2001,13887
NOR,,ALL,2002,13557
NOR,,ALL,2003,13888
NOR,,ALL,2004,14071
NOR,,ALL,2005,13989
NOR,,ALL,2006,14132
NOR,,ALL,2007,15165
NOR,,ALL,2008,16054
NOR,,ALL,2009,15774
NOR,,ALL,2010,15739
NOR,,ALL,2011,15364
NOR,,ALL,2012,15232
NOR,,ALL,2013,14777
NOR,,ALL,2014,14067
NOR,,ALL,2015,14032
NOR,,ALL,2016,13192
NOR,,ALL,2017,12749
NOR,,ALL,2018,13653
NOR,,ALL,2019,12940
NOR,,ALL,2020,12156
NOR,,ALL,2021,11937
,NORDIC,ALL,1985,79848
,NORDIC,ALL,1986,82663
,NORDIC,ALL,1987,84630
,NORDIC,ALL,1988,88048
,NORDIC,ALL,1989,88446
,NORDIC,ALL,1990,86656
,NORDIC,ALL,1991,83463
,NORDIC,ALL,1992,80683
,NORDIC,ALL,1993,78991
,NORDIC,ALL,1994,75229
,NORDIC,ALL,1995,73508
,NORDIC,ALL,1996,75963
,NORDIC,ALL,1997,73769
,NORDIC,ALL,1998,73295
,NORDIC,ALL,1999,72994
,NORDIC,ALL,2000,73432
,NORDIC,ALL,2001,72916
,NORDIC,ALL,2002,73983
,NORDIC,ALL,2003,75846
,NORDIC,ALL,2004,75974
,NORDIC,ALL,2005,76241
,NORDIC,ALL,2006,77109
,NORDIC,ALL,2007,79712
,NORDIC,ALL,2008,82342
,NORDIC,ALL,2009,81658
,NORDIC,ALL,2010,81524
,NORDIC,ALL,2011,81139
,NORDIC,ALL,2012,80334
,NORDIC,ALL,2013,79196
,NORDIC,ALL,2014,77179
,NORDIC,ALL,2015,78202
,NORDIC,ALL,2016,76300
,NORDIC,ALL,2017,73990
,NORDIC,ALL,2018,73429
POL,,ALL,1985,135564
POL,,ALL,1986,129720
POL,,ALL,1998,310
POL,,ALL,1999,151
POL,,ALL,2000,138
POL,,ALL,2001,124
POL,,ALL,2002,159
POL,,ALL,2003,174
POL,,ALL,2004,193
POL,,ALL,2005,225
POL,,ALL,2006,340
POL,,ALL,2007,322
POL,,ALL,2008,499
POL,,ALL,2009,538
POL,,ALL,2010,641
POL,,ALL,2011,669
POL,,ALL,2012,752
POL,,ALL,2013,744
POL,,ALL,2014,977
POL,,ALL,2015,1044
POL,,ALL,2016,1098
POL,,ALL,2017,1057
POL,,ALL,2018,1081
POL,,ALL,2019,1116
PRT,,ALL,2008,18607
PRT,,ALL,2009,19848
PRT,,ALL,2010,20137
PRT,,ALL,2011,20480
PRT,,ALL,2012,19156
PRT,,ALL,2013,18281
PRT,,ALL,2014,16762
PRT,,ALL,2015,16652
PRT,,ALL,2016,16277
PRT,,ALL,2017,15518
PRT,,ALL,2018,14928
PRT,,ALL,2019,15263
PRT,,ALL,2020,14075
ROU,,ALL,1980,413093
ROU,,ALL,1982,468041
ROU,,ALL,1984,303123
ROU,,ALL,1985,302838
ROU,,ALL,1986,183959
ROU,,ALL,1987,182440
ROU,,ALL,1988,185416
ROU,,ALL,1989,193084
ROU,,ALL,1990,992265
ROU,,ALL,1991,866934
ROU,,ALL,1992,691863
ROU,,ALL,1993,585761
ROU,,ALL,1994,530191
ROU,,ALL,1995,502840
ROU,,ALL,1996,456221
ROU,,ALL,1997,347126
ROU,,ALL,1998,271496
ROU,,ALL,1999,259888
ROU,,ALL,2000,257865
ROU,,ALL,2001,254855
ROU,,ALL,2002,247608
ROU,,ALL,2003,224807
ROU,,ALL,2004,191038
ROU,,ALL,2005,163359
ROU,,ALL,2006,150246
ROU,,ALL,2007,137226
ROU,,ALL,2008,127907
ROU,,ALL,2009,116060
ROU,,ALL,2010,101915
ROU,,ALL,2011,103383
ROU,,ALL,2012,88135
ROU,,ALL,2013,86432
ROU,,ALL,2014,78371
ROU,,ALL,2015,70885
ROU,,ALL,2016,63518
ROU,,ALL,2017,56238
ROU,,ALL,2018,52322
ROU,,ALL,2019,47492
ROU,,ALL,2020,31889
RUS,,ALL,1990,3920287
RUS,,ALL,1991,3525904
RUS,,ALL,1992,3265718
RUS,,ALL,1993,2977935
RUS,,ALL,1994,2808103
RUS,,ALL,1995,2574834
RUS,,ALL,1996,2469198
RUS,,ALL,1997,2320948
RUS,,ALL,1998,2210166
RUS,,ALL,1999,2059702
RUS,,ALL,2000,1961539
RUS,,ALL,2001,1856951
RUS,,ALL,2002,1782266
RUS,,ALL,2003,1676971
RUS,,ALL,2004,1604491
RUS,,ALL,2005,1490001
RUS,,ALL,2006,1407042
RUS,,ALL,2007,1302480
RUS,,ALL,2008,1236362
RUS,,ALL,2009,1161690
RUS,,ALL,2010,1054820
RUS,,ALL,2011,989375
RUS,,ALL,2012,935509
RUS,,ALL,2013,881377
RUS,,ALL,2014,814162
RUS,,ALL,2015,746736
RUS,,ALL,2016,688117
RUS,,ALL,2017,627127
RUS,,ALL,2018,567183
RUS,,ALL,2019,520129
RUS,,ALL,2020,450408
RUS,,ALL,2021,411414
,SEEHN,ALL,2000,479714
,SEEHN,ALL,2001,442477
,SEEHN,ALL,2002,427452
,SEEHN,ALL,2003,395936
,SEEHN,ALL,2004,358541
,SEEHN,ALL,2005,316059
,SEEHN,ALL,2006,294057
,SEEHN,ALL,2007,276992
,SEEHN,ALL,2008,263441
,SEEHN,ALL,2009,243447
,SEEHN,ALL,2010,222218
,SEEHN,ALL,2011,221671
,SEEHN,ALL,2012,201379
,SEEHN,ALL,2013,193757
,SEEHN,ALL,2014,179128
,SEEHN,ALL,2015,167551
,SEEHN,ALL,2016,153477
,SEEHN,ALL,2017,139320
,SEEHN,ALL,2018,132698
SMR,,ALL,2011,51
SMR,,ALL,2012,34
SMR,,ALL,2013,33
SMR,,ALL,2014,30
SMR,,ALL,2015,42
SMR,,ALL,2016,34
SMR,,ALL,2017,26
SMR,,ALL,2018,21
SMR,,ALL,2019,37
SMR,,ALL,2020,22
SMR,,ALL,2021,30
SRB,,ALL,2000,42322
SRB,,ALL,2001,34255
SRB,,ALL,2002,30794
SRB,,ALL,2003,29856
SRB,,ALL,2004,29650
SRB,,ALL,2005,26645
SRB,,ALL,2006,25665
SRB,,ALL,2007,24273
SRB,,ALL,2008,24159
SRB,,ALL,2009,22733
SRB,,ALL,2010,22092
SRB,,ALL,2011,21154
SRB,,ALL,2012,20335
SRB,,ALL,2013,19085
SRB,,ALL,2014,17238
SRB,,ALL,2015,16863
SRB,,ALL,2016,15526
SRB,,ALL,2017,14356
SRB,,ALL,2018,14079
SRB,,ALL,2019,13901
SRB,,ALL,2020,11584
SVK,,ALL,1980,40691
SVK,,ALL,1981,41387
SVK,,ALL,1982,42532
SVK,,ALL,1983,43071
SVK,,ALL,1984,43594
SVK,,ALL,1985,45594
SVK,,ALL,1986,50124
SVK,,ALL,1987,57125
SVK,,ALL,1988,58199
SVK,,ALL,1989,55803
SVK,,ALL,1990,55640
SVK,,ALL,1991,52297
SVK,,ALL,1992,48793
SVK,,ALL,1993,45041
SVK,,ALL,1994,34432
SVK,,ALL,1995,28887
SVK,,ALL,1996,23863
SVK,,ALL,1997,20850
SVK,,ALL,1998,19395
SVK,,ALL,1999,18141
SVK,,ALL,2000,16580
SVK,,ALL,2001,15899
SVK,,ALL,2002,15301
SVK,,ALL,2003,14159
SVK,,ALL,2004,13146
SVK,,ALL,2005,12261
SVK,,ALL,2006,11971
SVK,,ALL,2007,11189
SVK,,ALL,2008,10869
SVK,,ALL,2009,9970
SVK,,ALL,2010,9299
SVK,,ALL,2011,8818
SVK,,ALL,2012,8439
SVK,,ALL,2013,7991
SVK,,ALL,2014,7497
SVK,,ALL,2015,7002
SVK,,ALL,2016,6491
SVK,,ALL,2017,6102
SVK,,ALL,2018,6024
SVK,,ALL,2019,5824
SVK,,ALL,2020,4868
SVK,,ALL,2021,4868
SVN,,ALL,1980,18194
SVN,,ALL,1981,19138
SVN,,ALL,1982,19744
SVN,,ALL,1983,18573
SVN,,ALL,1984,18591
SVN,,ALL,1985,17960
SVN,,ALL,1986,17988
SVN,,ALL,1987,16819
SVN,,ALL,1988,16531
SVN,,ALL,1989,15881
SVN,,ALL,1990,14732
SVN,,ALL,1991,14027
SVN,,ALL,1992,13258
SVN,,ALL,1993,12154
SVN,,ALL,1994,11324
SVN,,ALL,1995,10791
SVN,,ALL,1996,10218
SVN,,ALL,1997,9712
SVN,,ALL,1998,9116
SVN,,ALL,1999,8707
SVN,,ALL,2000,8429
SVN,,ALL,2001,7799
SVN,,ALL,2002,7327
SVN,,ALL,2003,6873
SVN,,ALL,2004,6403
SVN,,ALL,2005,5851
SVN,,ALL,2006,5632
SVN,,ALL,2007,5176
SVN,,ALL,2008,4946
SVN,,ALL,2009,4653
SVN,,ALL,2010,4328
SVN,,ALL,2011,4263
SVN,,ALL,2012,4106
SVN,,ALL,2013,4011
SVN,,ALL,2014,4060
SVN,,ALL,2015,3682
SVN,,ALL,2016,3736
SVN,,ALL,2017,3529
SVN,,ALL,2018,3474
SVN,,ALL,2019,3275
SVN,,ALL,2020,2945
SWE,,ALL,1970,16100
SWE,,ALL,1971,19250
SWE,,ALL,1972,24170
SWE,,ALL,1973,25990
SWE,,ALL,1974,30636
SWE,,ALL,1975,32526
SWE,,ALL,1976,32351
SWE,,ALL,1977,31462
SWE,,ALL,1978,31918
SWE,,ALL,1979,34709
SWE,,ALL,1980,34887
SWE,,ALL,1981,33294
SWE,,ALL,1982,32602
SWE,,ALL,1983,31014
SWE,,ALL,1984,30755
SWE,,ALL,1985,30838
SWE,,ALL,1986,33124
SWE,,ALL,1987,34707
SWE,,ALL,1988,37585
SWE,,ALL,1989,37920
SWE,,ALL,1990,37489
SWE,,ALL,1991,35788
SWE,,ALL,1992,34849
SWE,,ALL,1993,34169
SWE,,ALL,1994,32293
SWE,,ALL,1995,31441
SWE,,ALL,1996,32117
SWE,,ALL,1997,31433
SWE,,ALL,1998,31008
SWE,,ALL,1999,30712
SWE,,ALL,2000,30980
SWE,,ALL,2001,31777
SWE,,ALL,2002,33365
SWE,,ALL,2003,34473
SWE,,ALL,2004,34454
SWE,,ALL,2005,34978
SWE,,ALL,2006,36045
SWE,,ALL,2007,37205
SWE,,ALL,2008,38053
SWE,,ALL,2009,37524
SWE,,ALL,2010,37693
SWE,,ALL,2011,37750
SWE,,ALL,2012,37366
SWE,,ALL,2014,36629
SWE,,ALL,2015,38071
SWE,,ALL,2016,38177
SWE,,ALL,2017,36616
SWE,,ALL,2018,35782
SWE,,ALL,2019,36151
SWE,,ALL,2020,34596
TJK,,ALL,1990,19655
TJK,,ALL,1991,21950
TJK,,ALL,1992,34345
TJK,,ALL,1994,23411
TJK,,ALL,1995,20993
TJK,,ALL,1996,18569
TJK,,ALL,1997,17355
TJK,,ALL,1998,14722
TJK,,ALL,1999,11876
TJK,,ALL,2000,12940
TJK,,ALL,2001,11125
TJK,,ALL,2002,10982
TJK,,ALL,2003,10507
TJK,,ALL,2004,12014
TJK,,ALL,2005,11744
TJK,,ALL,2006,10141
TJK,,ALL,2007,10098
TJK,,ALL,2008,10276
TJK,,ALL,2009,10237
TJK,,ALL,2010,10554
TJK,,ALL,2011,8690
TJK,,ALL,2012,8551
TJK,,ALL,2013,7719
TJK,,ALL,2014,10370
TJK,,ALL,2015,9269
TJK,,ALL,2016,13869
TJK,,ALL,2017,13963
TJK,,ALL,2018,13975
TKM,,ALL,1985,31139
TKM,,ALL,1986,34031
TKM,,ALL,1990,35698
TKM,,ALL,1991,35451
TKM,,ALL,1992,37044
TKM,,ALL,1993,32857
TKM,,ALL,1994,33486
TKM,,ALL,1995,33795
TKM,,ALL,1996,31952
TKM,,ALL,1997,33185
TKM,,ALL,2000,20221
TKM,,ALL,2001,17282
TKM,,ALL,2002,16914
TKM,,ALL,2003,14735
TKM,,ALL,2004,14721
TKM,,ALL,2005,15555
TKM,,ALL,2006,14759
TKM,,ALL,2007,12875
TKM,,ALL,2008,12686
TKM,,ALL,2009,12101
TKM,,ALL,2010,15306
TKM,,ALL,2011,16273
TKM,,ALL,2012,18270
TKM,,ALL,2013,11641
TKM,,ALL,2014,12082
TKM,,ALL,2015,11465
TKM,,ALL,2016,10056
TKM,,ALL,2017,9977
TKM,,ALL,2018,9562
TKM,,ALL,2019,9246
TKM,,ALL,2020,8972
TKM,,ALL,2021,8775
UKR,,ALL,1970,1130115
UKR,,ALL,1971,1122412
UKR,,ALL,1972,1089743
UKR,,ALL,1973,1102572
UKR,,ALL,1974,1104203
UKR,,ALL,1975,1109222
UKR,,ALL,1976,1159070
UKR,,ALL,1977,1145849
UKR,,ALL,1978,1130865
UKR,,ALL,1979,1115264
UKR,,ALL,1980,1137391
UKR,,ALL,1981,1112734
UKR,,ALL,1982,1131437
UKR,,ALL,1983,1125570
UKR,,ALL,1984,1128566
UKR,,ALL,1985,1135475
UKR,,ALL,1986,1166039
UKR,,ALL,1987,1168136
UKR,,ALL,1988,1080029
UKR,,ALL,1989,1058414
UKR,,ALL,1990,1019038
UKR,,ALL,1991,957022
UKR,,ALL,1992,903507
UKR,,ALL,1993,833452
UKR,,ALL,1994,772629
UKR,,ALL,1995,715692
UKR,,ALL,1996,664156
UKR,,ALL,1997,571479
UKR,,ALL,1998,498621
UKR,,ALL,1999,468803
UKR,,ALL,2000,408865
UKR,,ALL,2001,346432
UKR,,ALL,2002,323343
UKR,,ALL,2003,292616
UKR,,ALL,2004,264074
UKR,,ALL,2005,242343
UKR,,ALL,2006,229618
UKR,,ALL,2007,210454
UKR,,ALL,2008,217413
UKR,,ALL,2009,194845
UKR,,ALL,2010,176774
UKR,,ALL,2011,169131
UKR,,ALL,2012,153147
UKR,,ALL,2013,147736
UKR,,ALL,2014,116104
UKR,,ALL,2015,106357
UKR,,ALL,2016,101121
UKR,,ALL,2017,94665
UKR,,ALL,2018,86678
UKR,,ALL,2019,79562
UZB,,ALL,1980,160700
UZB,,ALL,1981,166396
UZB,,ALL,1982,169608
UZB,,ALL,1990,214137
UZB,,ALL,1991,188995
UZB,,ALL,1992,168316
UZB,,ALL,1995,89768
UZB,,ALL,1996,76730
UZB,,ALL,1997,71584
UZB,,ALL,1998,61950
UZB,,ALL,1999,57944
UZB,,ALL,2000,54722
UZB,,ALL,2001,52768
UZB,,ALL,2002,56104
UZB,,ALL,2003,50553
UZB,,ALL,2004,45515
UZB,,ALL,2005,45482
UZB,,ALL,2006,42985
UZB,,ALL,2007,40725
UZB,,ALL,2008,39977
UZB,,ALL,2009,44140
UZB,,ALL,2010,40651
UZB,,ALL,2011,38809
UZB,,ALL,2012,37634
UZB,,ALL,2013,38546
UZB,,ALL,2014,41352
UZB,,ALL,2015,40201
UZB,,ALL,2016,42417
UZB,,ALL,2017,42433
UZB,,ALL,2018,44190
UZB,,ALL,2019,40525

Last update,2022.09.01 08:50:32 GMT
Description,Number of abortions, all ages
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_587?lang=En

Copyright
© WHO Regional Office for Europe 2022. All rights reserved.,https://www.who.int/about/policies/publishing/copyright
