COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
UKR,,ALL,1983,792035
UKR,,ALL,1984,792035
UKR,,ALL,1985,762775
UKR,,ALL,1986,792574
UKR,,ALL,1987,760851
UKR,,ALL,1988,744056
UKR,,ALL,1989,690981
UKR,,ALL,1990,657202
UKR,,ALL,1991,630815
UKR,,ALL,1992,596785
UKR,,ALL,1993,539506
UKR,,ALL,1994,507204
UKR,,ALL,1995,492861
UKR,,ALL,1996,467211
UKR,,ALL,1997,442581
UKR,,ALL,1998,419238
UKR,,ALL,1999,389208
UKR,,ALL,2000,385126
UKR,,ALL,2001,376478
UKR,,ALL,2002,390688
UKR,,ALL,2003,408589
UKR,,ALL,2004,427259
UKR,,ALL,2005,426086
UKR,,ALL,2006,460368
UKR,,ALL,2007,472657
UKR,,ALL,2008,510589
UKR,,ALL,2009,512525
UKR,,ALL,2010,497689
UKR,,ALL,2011,502595
UKR,,ALL,2012,520705
UKR,,ALL,2013,503657
UKR,,ALL,2014,465882
UKR,,ALL,2015,411781
UKR,,ALL,2017,363987
UKR,,ALL,2018,335874
UKR,,ALL,2019,308817
UKR,,ALL,2020,293457
UZB,,ALL,1981,572197
UZB,,ALL,1982,589283
UZB,,ALL,1983,641398
UZB,,ALL,1984,649133
UZB,,ALL,1985,679057
UZB,,ALL,1986,708658
UZB,,ALL,1987,714454
UZB,,ALL,1988,694144
UZB,,ALL,1989,668807
UZB,,ALL,1990,691636
UZB,,ALL,1991,723420
UZB,,ALL,1992,710500
UZB,,ALL,1993,681500
UZB,,ALL,1994,643863
UZB,,ALL,1995,664729
UZB,,ALL,1996,634842
UZB,,ALL,1997,602694
UZB,,ALL,1998,553745
UZB,,ALL,1999,544788
UZB,,ALL,2000,527580
UZB,,ALL,2001,512950
UZB,,ALL,2002,532511
UZB,,ALL,2003,508457
UZB,,ALL,2004,540381
UZB,,ALL,2005,533530
UZB,,ALL,2006,530333
UZB,,ALL,2007,579776
UZB,,ALL,2008,646096
UZB,,ALL,2009,651320
UZB,,ALL,2010,634810
UZB,,ALL,2011,622835
UZB,,ALL,2012,625106
UZB,,ALL,2013,679519
UZB,,ALL,2014,718036
UZB,,ALL,2015,734141
UZB,,ALL,2016,726170
UZB,,ALL,2017,715519
UZB,,ALL,2018,768520
UZB,,ALL,2019,814960
,WHO_EURO,ALL,1991,12243307
,WHO_EURO,ALL,1992,11766865
,WHO_EURO,ALL,1993,11201519
,WHO_EURO,ALL,1994,10955928
,WHO_EURO,ALL,1995,10739415
,WHO_EURO,ALL,1996,10557476
,WHO_EURO,ALL,1997,10370826
,WHO_EURO,ALL,1998,10195311
,WHO_EURO,ALL,1999,10010656
,WHO_EURO,ALL,2000,10060183
,WHO_EURO,ALL,2001,9915649
,WHO_EURO,ALL,2002,9917934
,WHO_EURO,ALL,2003,10022003
,WHO_EURO,ALL,2004,10254638
,WHO_EURO,ALL,2005,10266909
,WHO_EURO,ALL,2006,10484582
,WHO_EURO,ALL,2007,10832703
,WHO_EURO,ALL,2008,11247537
,WHO_EURO,ALL,2009,11275589
,WHO_EURO,ALL,2010,11331737
,WHO_EURO,ALL,2011,11193340
,WHO_EURO,ALL,2012,11355856
,WHO_EURO,ALL,2013,11217634
,WHO_EURO,ALL,2014,11416154
,WHO_EURO,ALL,2015,11350751
,WHO_EURO,ALL,2016,11283702
,WHO_EURO,ALL,2017,10904152

Last update,2022.08.31 14:50:24 GMT
Description,Number of live births, by sex
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_19?lang=En

Copyright
© WHO Regional Office for Europe 2022. All rights reserved.,https://www.who.int/about/policies/publishing/copyright
