"INDICATOR","HFA_586"

"HFA_586","Abortions per 1000 live births"

"UNIT_TYPE","Unit"
"PROC_1000LBIRTH","procedures per 1000 live births"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"ALB","","ALL","1980","225.13"
"ALB","","ALL","1981","193.74"
"ALB","","ALL","1982","198.65"
"ALB","","ALL","1983","240.6"
"ALB","","ALL","1984","238.81"
"ALB","","ALL","1985","264.25"
"ALB","","ALL","1986","271.71"
"ALB","","ALL","1987","261.18"
"ALB","","ALL","1988","309.64"
"ALB","","ALL","1989","296.11"
"ALB","","ALL","1990","317.95"
"ALB","","ALL","1991","393.07"
"ALB","","ALL","1992","367.85"
"ALB","","ALL","1993","470.48"
"ALB","","ALL","1994","433.53"
"ALB","","ALL","1995","447.66"
"ALB","","ALL","1996","405.72"
"ALB","","ALL","1997","358.49"
"ALB","","ALL","1998","315.07"
"ALB","","ALL","1999","282.32"
"ALB","","ALL","2000","341.87"
"ALB","","ALL","2001","298.36"
"ALB","","ALL","2002","350.93"
"ALB","","ALL","2003","257.1"
"ALB","","ALL","2004","244.46"
"ALB","","ALL","2005","241.73"
"ALB","","ALL","2006","266.14"
"ALB","","ALL","2007","262.13"
"ALB","","ALL","2008","249.22"
"ALB","","ALL","2009","238.58"
"ALB","","ALL","2010","203.14"
"ALB","","ALL","2011","205.4"
"ALB","","ALL","2012","190.43"
"ALB","","ALL","2013","170.43"
"ALB","","ALL","2014","155.82"
"ALB","","ALL","2015","171.76"
"ALB","","ALL","2016","170.04"
"ALB","","ALL","2017","171.01"
"AND","","ALL","1995","150"
"ARM","","ALL","1980","463.63"
"ARM","","ALL","1981","435.72"
"ARM","","ALL","1982","431.18"
"ARM","","ALL","1983","415.69"
"ARM","","ALL","1984","418.52"
"ARM","","ALL","1985","422.09"
"ARM","","ALL","1986","469.46"
"ARM","","ALL","1987","415.16"
"ARM","","ALL","1988","390.18"
"ARM","","ALL","1989","347.39"
"ARM","","ALL","1990","326.66"
"ARM","","ALL","1991","350.32"
"ARM","","ALL","1992","396.11"
"ARM","","ALL","1993","472.67"
"ARM","","ALL","1994","598.28"
"ARM","","ALL","1995","627.59"
"ARM","","ALL","1996","650.75"
"ARM","","ALL","1997","575.16"
"ARM","","ALL","1998","464.51"
"ARM","","ALL","1999","394.58"
"ARM","","ALL","2000","343.36"
"ARM","","ALL","2001","324.93"
"ARM","","ALL","2002","303.05"
"ARM","","ALL","2003","299.78"
"ARM","","ALL","2004","283.72"
"ARM","","ALL","2005","291.34"
"ARM","","ALL","2006","277.57"
"ARM","","ALL","2007","286.77"
"ARM","","ALL","2008","302.76"
"ARM","","ALL","2009","310.65"
"ARM","","ALL","2010","274.29"
"ARM","","ALL","2011","279.88"
"ARM","","ALL","2012","323.21"
"ARM","","ALL","2013","307.99"
"ARM","","ALL","2014","279.31"
"ARM","","ALL","2015","269.59"
"ARM","","ALL","2017","271.3"
"ARM","","ALL","2018","291.11"
"ARM","","ALL","2019","314.86"
"AZE","","ALL","1990","134.49"
"AZE","","ALL","1991","178.65"
"AZE","","ALL","1992","178.02"
"AZE","","ALL","1993","194.43"
"AZE","","ALL","1994","208.77"
"AZE","","ALL","1995","200.26"
"AZE","","ALL","1996","219.87"
"AZE","","ALL","1997","191.05"
"AZE","","ALL","1998","201.15"
"AZE","","ALL","1999","177.91"
"AZE","","ALL","2000","149.83"
"AZE","","ALL","2001","166.38"
"AZE","","ALL","2002","150.25"
"AZE","","ALL","2003","149.05"
"AZE","","ALL","2004","150.49"
"AZE","","ALL","2005","138.03"
"AZE","","ALL","2006","140.1"
"AZE","","ALL","2007","146.91"
"AZE","","ALL","2008","166.06"
"AZE","","ALL","2009","161.44"
"AZE","","ALL","2010","161.8"
"AZE","","ALL","2011","157.83"
"AZE","","ALL","2012","177.9"
"AZE","","ALL","2013","161.53"
"AZE","","ALL","2014","159.65"
"AZE","","ALL","2015","165.16"
"AZE","","ALL","2016","216.78"
"AZE","","ALL","2017","261.16"
"BEL","","ALL","1985","140.54"
"BEL","","ALL","1986","127.85"
"BEL","","ALL","1987","133.15"
"BEL","","ALL","1988","123.79"
"BEL","","ALL","1989","134.36"
"BEL","","ALL","1993","85.89"
"BEL","","ALL","1994","92.15"
"BEL","","ALL","1995","97.31"
"BEL","","ALL","1996","108.45"
"BEL","","ALL","1997","105.55"
"BEL","","ALL","1998","105"
"BEL","","ALL","1999","112.22"
"BEL","","ALL","2000","119.79"
"BEL","","ALL","2001","129.41"
"BEL","","ALL","2002","132.97"
"BEL","","ALL","2003","139.06"
"BEL","","ALL","2004","138.59"
"BEL","","ALL","2005","141.49"
"BEL","","ALL","2006","145.33"
"BEL","","ALL","2007","144"
"BEL","","ALL","2008","145.22"
"BEL","","ALL","2009","148.24"
"BEL","","ALL","2010","146.77"
"BEL","","ALL","2011","152.12"
"BEL","","ALL","2012","149.59"
"BEL","","ALL","2013","155.65"
"BEL","","ALL","2014","152.84"
"BEL","","ALL","2015","155.5"
"BEL","","ALL","2016","146.67"
"BEL","","ALL","2017","144.18"
"BEL","","ALL","2018","154.44"
"BEL","","ALL","2019","153.17"
"BGR","","ALL","1970","1027.14"
"BGR","","ALL","1975","991.58"
"BGR","","ALL","1980","1217.38"
"BGR","","ALL","1981","1226.41"
"BGR","","ALL","1982","1191.76"
"BGR","","ALL","1983","1092.85"
"BGR","","ALL","1984","1073.74"
"BGR","","ALL","1985","1098.45"
"BGR","","ALL","1986","1123.97"
"BGR","","ALL","1987","1149.35"
"BGR","","ALL","1988","1133.74"
"BGR","","ALL","1989","1175.73"
"BGR","","ALL","1990","1375.2"
"BGR","","ALL","1991","1443.07"
"BGR","","ALL","1992","1490.91"
"BGR","","ALL","1993","1272.7"
"BGR","","ALL","1994","1228.15"
"BGR","","ALL","1995","1349.12"
"BGR","","ALL","1996","1365.41"
"BGR","","ALL","1997","1370.7"
"BGR","","ALL","1998","1221.55"
"BGR","","ALL","1999","1001.26"
"BGR","","ALL","2000","833.05"
"BGR","","ALL","2001","750.44"
"BGR","","ALL","2002","764.28"
"BGR","","ALL","2003","692.56"
"BGR","","ALL","2004","675.71"
"BGR","","ALL","2005","588.04"
"BGR","","ALL","2006","503.83"
"BGR","","ALL","2007","498.93"
"BGR","","ALL","2008","470.88"
"BGR","","ALL","2009","416.68"
"BGR","","ALL","2010","417.78"
"BGR","","ALL","2011","447.68"
"BGR","","ALL","2012","433.91"
"BGR","","ALL","2013","443.16"
"BGR","","ALL","2014","416.44"
"BGR","","ALL","2015","421.26"
"BGR","","ALL","2016","406.44"
"BGR","","ALL","2017","379.75"
"BGR","","ALL","2018","376.82"
"BGR","","ALL","2019","355.29"
"BIH","","ALL","1980","660.87"
"BIH","","ALL","1983","677.08"
"BIH","","ALL","1984","730.53"
"BIH","","ALL","1985","810.94"
"BIH","","ALL","1986","860.3"
"BIH","","ALL","1987","958.09"
"BIH","","ALL","1988","958.39"
"BIH","","ALL","1989","981.47"
"BIH","","ALL","2017","138.46"
"BIH","","ALL","2018","129.51"
"BIH","","ALL","2019","78.53"
"BLR","","ALL","1990","1791.74"
"BLR","","ALL","1993","758.96"
"BLR","","ALL","1994","783.57"
"BLR","","ALL","1995","804.84"
"BLR","","ALL","1996","784.78"
"BLR","","ALL","1997","1658.98"
"BLR","","ALL","1998","1565.83"
"BLR","","ALL","1999","1457.8"
"BLR","","ALL","2000","1301.03"
"BLR","","ALL","2001","1105.56"
"BLR","","ALL","2002","1010.85"
"BLR","","ALL","2003","905.8"
"BLR","","ALL","2004","806.13"
"BLR","","ALL","2005","715.95"
"BLR","","ALL","2006","605"
"BLR","","ALL","2007","446.65"
"BLR","","ALL","2008","391.16"
"BLR","","ALL","2009","329.18"
"BLR","","ALL","2010","307.84"
"BLR","","ALL","2011","293.47"
"BLR","","ALL","2012","247.02"
"BLR","","ALL","2013","264.46"
"BLR","","ALL","2014","251.38"
"BLR","","ALL","2015","245.46"
"BLR","","ALL","2016","233.21"
"BLR","","ALL","2017","246.2"
"BLR","","ALL","2018","247.81"
"BLR","","ALL","2019","243.02"
"","CARINFONET","ALL","1985","430.03"
"","CARINFONET","ALL","1986","425.95"
"","CARINFONET","ALL","1990","381.58"
"","CARINFONET","ALL","1991","362.34"
"","CARINFONET","ALL","1992","423.12"
"","CARINFONET","ALL","1993","369.16"
"","CARINFONET","ALL","1994","336.62"
"","CARINFONET","ALL","1995","292.44"
"","CARINFONET","ALL","1996","270.09"
"","CARINFONET","ALL","1997","246.59"
"","CARINFONET","ALL","1998","234.9"
"","CARINFONET","ALL","1999","219.9"
"","CARINFONET","ALL","2000","215.87"
"","CARINFONET","ALL","2001","214.91"
"","CARINFONET","ALL","2002","198.75"
"","CARINFONET","ALL","2003","197.49"
"","CARINFONET","ALL","2004","181.63"
"","CARINFONET","ALL","2005","176.88"
"","CARINFONET","ALL","2006","170.2"
"","CARINFONET","ALL","2007","158.14"
"","CARINFONET","ALL","2008","139.86"
"","CARINFONET","ALL","2009","131.77"
"","CARINFONET","ALL","2010","121.71"
"","CARINFONET","ALL","2011","114.77"
"","CARINFONET","ALL","2012","119.46"
"","CARINFONET","ALL","2013","103.39"
"","CARINFONET","ALL","2014","102.56"
"","CARINFONET","ALL","2015","96.94"
"","CARINFONET","ALL","2016","98.73"
"","CARINFONET","ALL","2017","100.73"
"","CARINFONET","ALL","2018","96.23"
"","CARINFONET","ALL","2019","90.55"
"CHE","","ALL","1980","215"
"CHE","","ALL","1981","236.62"
"CHE","","ALL","1982","206.04"
"CHE","","ALL","1983","205.68"
"CHE","","ALL","1984","200.36"
"CHE","","ALL","1985","189.38"
"CHE","","ALL","1986","185.34"
"CHE","","ALL","1987","162.5"
"CHE","","ALL","1988","159.04"
"CHE","","ALL","1989","157.17"
"CHE","","ALL","1990","154.71"
"CHE","","ALL","1991","150.13"
"CHE","","ALL","1992","145.3"
"CHE","","ALL","1993","144.99"
"CHE","","ALL","1994","142.36"
"CHE","","ALL","1995","144.29"
"CHE","","ALL","1996","153.67"
"CHE","","ALL","1997","150.03"
"CHE","","ALL","1998","159.96"
"CHE","","ALL","1999","155.6"
"CHE","","ALL","2000","156.92"
"CHE","","ALL","2001","171.77"
"CHE","","ALL","2002","163.65"
"CHE","","ALL","2003","150.6"
"CHE","","ALL","2004","149.95"
"CHE","","ALL","2005","148.39"
"CHE","","ALL","2006","144.39"
"CHE","","ALL","2007","142.9"
"CHE","","ALL","2008","142.44"
"CHE","","ALL","2009","136.44"
"CHE","","ALL","2010","138.26"
"CHE","","ALL","2011","137.36"
"CHE","","ALL","2012","132.75"
"CHE","","ALL","2013","126.72"
"CHE","","ALL","2014","120.48"
"CHE","","ALL","2015","118.87"
"CHE","","ALL","2016","116.89"
"CHE","","ALL","2017","114.86"
"CHE","","ALL","2018","119.03"
"CHE","","ALL","2019","109.63"
"","CIS","ALL","1985","1341.89"
"","CIS","ALL","1986","1339.81"
"","CIS","ALL","1990","1271.72"
"","CIS","ALL","1991","1207.55"
"","CIS","ALL","1992","1229.87"
"","CIS","ALL","1993","1217.22"
"","CIS","ALL","1994","1166.88"
"","CIS","ALL","1995","1091.17"
"","CIS","ALL","1996","1083.92"
"","CIS","ALL","1997","1061.24"
"","CIS","ALL","1998","1012.32"
"","CIS","ALL","1999","982.85"
"","CIS","ALL","2000","917.51"
"","CIS","ALL","2001","847.84"
"","CIS","ALL","2002","774.38"
"","CIS","ALL","2003","711.33"
"","CIS","ALL","2004","646.71"
"","CIS","ALL","2005","607.26"
"","CIS","ALL","2006","558.26"
"","CIS","ALL","2007","485.7"
"","CIS","ALL","2008","437.91"
"","CIS","ALL","2009","400.43"
"","CIS","ALL","2010","362.4"
"","CIS","ALL","2011","339.19"
"","CIS","ALL","2012","314.03"
"","CIS","ALL","2013","293.64"
"","CIS","ALL","2014","267.62"
"","CIS","ALL","2015","248.92"
"","CIS","ALL","2016","241.34"
"","CIS","ALL","2017","241.92"
"","CIS","ALL","2018","227.32"
"","CIS","ALL","2019","218.62"
"CZE","","ALL","1970","486.21"
"CZE","","ALL","1971","445.27"
"CZE","","ALL","1972","397.65"
"CZE","","ALL","1973","307.55"
"CZE","","ALL","1974","293.33"
"CZE","","ALL","1975","289.46"
"CZE","","ALL","1976","303.61"
"CZE","","ALL","1977","336.23"
"CZE","","ALL","1978","357.2"
"CZE","","ALL","1979","374.79"
"CZE","","ALL","1980","448.18"
"CZE","","ALL","1981","495.53"
"CZE","","ALL","1982","525.84"
"CZE","","ALL","1983","546"
"CZE","","ALL","1984","580.79"
"CZE","","ALL","1985","611.11"
"CZE","","ALL","1986","626.62"
"CZE","","ALL","1987","822.76"
"CZE","","ALL","1988","829.38"
"CZE","","ALL","1989","836.76"
"CZE","","ALL","1990","820.52"
"CZE","","ALL","1991","797.22"
"CZE","","ALL","1992","767.72"
"CZE","","ALL","1993","573.42"
"CZE","","ALL","1994","503.61"
"CZE","","ALL","1995","502.47"
"CZE","","ALL","1996","514.19"
"CZE","","ALL","1997","477.19"
"CZE","","ALL","1998","452.15"
"CZE","","ALL","1999","415.3"
"CZE","","ALL","2000","357.83"
"CZE","","ALL","2001","334.65"
"CZE","","ALL","2002","310.93"
"CZE","","ALL","2003","289.5"
"CZE","","ALL","2004","282.34"
"CZE","","ALL","2005","258.81"
"CZE","","ALL","2006","239.55"
"CZE","","ALL","2007","221.7"
"CZE","","ALL","2008","215.44"
"CZE","","ALL","2009","208.17"
"CZE","","ALL","2010","204.84"
"CZE","","ALL","2011","221.35"
"CZE","","ALL","2012","212.13"
"CZE","","ALL","2013","212.78"
"CZE","","ALL","2014","199.28"
"CZE","","ALL","2015","184.2"
"CZE","","ALL","2016","181.12"
"CZE","","ALL","2017","169.7"
"CZE","","ALL","2018","160.46"
"CZE","","ALL","2019","158.22"
"DEU","","ALL","1991","149.85"
"DEU","","ALL","1992","146.59"
"DEU","","ALL","1993","139.32"
"DEU","","ALL","1994","134.6"
"DEU","","ALL","1995","127.99"
"DEU","","ALL","1996","164.44"
"DEU","","ALL","1997","161.16"
"DEU","","ALL","1998","167.88"
"DEU","","ALL","1999","169.28"
"DEU","","ALL","2000","175.51"
"DEU","","ALL","2001","183.76"
"DEU","","ALL","2002","181.28"
"DEU","","ALL","2003","181.16"
"DEU","","ALL","2004","183.74"
"DEU","","ALL","2005","180.85"
"DEU","","ALL","2006","177.95"
"DEU","","ALL","2007","170.65"
"DEU","","ALL","2008","167.74"
"DEU","","ALL","2009","166.42"
"DEU","","ALL","2010","162.89"
"DEU","","ALL","2011","164.28"
"DEU","","ALL","2012","158.59"
"DEU","","ALL","2015","134.54"
"DEU","","ALL","2016","124.63"
"DEU","","ALL","2017","128.95"
"DEU","","ALL","2019","129.67"
"DNK","","ALL","1970","132.41"
"DNK","","ALL","1971","148.05"
"DNK","","ALL","1972","171.98"
"DNK","","ALL","1973","230"
"DNK","","ALL","1974","348.65"
"DNK","","ALL","1975","386.9"
"DNK","","ALL","1976","411.26"
"DNK","","ALL","1977","414.72"
"DNK","","ALL","1978","382.02"
"DNK","","ALL","1979","390.03"
"DNK","","ALL","1980","407.27"
"DNK","","ALL","1981","429.07"
"DNK","","ALL","1982","407.57"
"DNK","","ALL","1983","409.09"
"DNK","","ALL","1984","400.42"
"DNK","","ALL","1985","370.59"
"DNK","","ALL","1986","362.8"
"DNK","","ALL","1987","370.5"
"DNK","","ALL","1988","360.26"
"DNK","","ALL","1989","349.73"
"DNK","","ALL","1990","324.58"
"DNK","","ALL","1991","306.04"
"DNK","","ALL","1992","278.08"
"DNK","","ALL","1993","277.38"
"DNK","","ALL","1994","252.61"
"DNK","","ALL","1995","252.44"
"DNK","","ALL","1996","269.73"
"DNK","","ALL","1997","253.74"
"DNK","","ALL","1998","250.78"
"DNK","","ALL","1999","245.06"
"DNK","","ALL","2000","236.75"
"DNK","","ALL","2001","237.45"
"DNK","","ALL","2002","236.86"
"DNK","","ALL","2003","243.94"
"DNK","","ALL","2004","238.16"
"DNK","","ALL","2005","240.1"
"DNK","","ALL","2006","235.97"
"DNK","","ALL","2007","247.48"
"DNK","","ALL","2008","258.3"
"DNK","","ALL","2009","268.67"
"DNK","","ALL","2010","265.08"
"DNK","","ALL","2011","276.5"
"DNK","","ALL","2012","285.02"
"DNK","","ALL","2013","292.06"
"DNK","","ALL","2014","276.35"
"DNK","","ALL","2015","269.13"
"DNK","","ALL","2016","230.2"
"DNK","","ALL","2017","228.1"
"DNK","","ALL","2018","230.32"
"ESP","","ALL","1987","39.28"
"ESP","","ALL","1988","62.23"
"ESP","","ALL","1989","74.8"
"ESP","","ALL","1990","92.75"
"ESP","","ALL","1991","105.84"
"ESP","","ALL","1992","113.33"
"ESP","","ALL","1993","117.95"
"ESP","","ALL","1994","129.22"
"ESP","","ALL","1995","135.82"
"ESP","","ALL","1996","140.65"
"ESP","","ALL","1997","134.34"
"ESP","","ALL","1998","147.45"
"ESP","","ALL","1999","153.63"
"ESP","","ALL","2000","160.34"
"ESP","","ALL","2001","171.9"
"ESP","","ALL","2002","184.14"
"ESP","","ALL","2003","180.56"
"ESP","","ALL","2004","186.95"
"ESP","","ALL","2005","196.55"
"ESP","","ALL","2006","210.35"
"ESP","","ALL","2007","227.68"
"ESP","","ALL","2008","222.81"
"ESP","","ALL","2009","225.22"
"ESP","","ALL","2010","232.3"
"ESP","","ALL","2011","252.07"
"ESP","","ALL","2012","250.18"
"ESP","","ALL","2013","256.08"
"ESP","","ALL","2014","222.49"
"ESP","","ALL","2015","225.1"
"ESP","","ALL","2016","226.83"
"ESP","","ALL","2017","240.56"
"ESP","","ALL","2018","258.66"
"ESP","","ALL","2019","276.38"
"EST","","ALL","1980","1598.68"
"EST","","ALL","1981","1528.19"
"EST","","ALL","1982","1568.32"
"EST","","ALL","1983","1412.02"
"EST","","ALL","1984","1392.55"
"EST","","ALL","1985","1508.76"
"EST","","ALL","1986","1482.99"
"EST","","ALL","1987","1383.76"
"EST","","ALL","1988","1225.14"
"EST","","ALL","1989","1160.29"
"EST","","ALL","1990","1318.6"
"EST","","ALL","1991","1363.52"
"EST","","ALL","1992","1430.48"
"EST","","ALL","1993","1526.52"
"EST","","ALL","1994","1395.6"
"EST","","ALL","1995","1308.09"
"EST","","ALL","1996","1275.26"
"EST","","ALL","1997","1321.06"
"EST","","ALL","1998","1298.43"
"EST","","ALL","1999","1167.24"
"EST","","ALL","2000","975.36"
"EST","","ALL","2001","922.74"
"EST","","ALL","2002","833.71"
"EST","","ALL","2003","815.05"
"EST","","ALL","2004","720.48"
"EST","","ALL","2005","670.31"
"EST","","ALL","2006","631.44"
"EST","","ALL","2007","564.18"
"EST","","ALL","2008","525.33"
"EST","","ALL","2009","479.92"
"EST","","ALL","2010","447.84"
"EST","","ALL","2011","455.68"
"EST","","ALL","2012","432.7"
"EST","","ALL","2013","429.46"
"EST","","ALL","2014","382.85"
"EST","","ALL","2015","353.71"
"EST","","ALL","2016","328.12"
"EST","","ALL","2017","291.42"
"EST","","ALL","2018","265.96"
"EST","","ALL","2019","267.54"
"","EU_AFTER_MAY2004","ALL","1980","591.53"
"","EU_AFTER_MAY2004","ALL","1981","633.5"
"","EU_AFTER_MAY2004","ALL","1982","653.86"
"","EU_AFTER_MAY2004","ALL","1983","589.45"
"","EU_AFTER_MAY2004","ALL","1984","556.16"
"","EU_AFTER_MAY2004","ALL","1985","566.79"
"","EU_AFTER_MAY2004","ALL","1986","510.72"
"","EU_AFTER_MAY2004","ALL","1987","526.97"
"","EU_AFTER_MAY2004","ALL","1988","523.57"
"","EU_AFTER_MAY2004","ALL","1989","533.3"
"","EU_AFTER_MAY2004","ALL","1990","1089.14"
"","EU_AFTER_MAY2004","ALL","1991","1019.51"
"","EU_AFTER_MAY2004","ALL","1992","919.23"
"","EU_AFTER_MAY2004","ALL","1993","808.94"
"","EU_AFTER_MAY2004","ALL","1994","744.97"
"","EU_AFTER_MAY2004","ALL","1995","754.75"
"","EU_AFTER_MAY2004","ALL","1996","710.4"
"","EU_AFTER_MAY2004","ALL","1997","595.52"
"","EU_AFTER_MAY2004","ALL","1998","514.29"
"","EU_AFTER_MAY2004","ALL","1999","490.33"
"","EU_AFTER_MAY2004","ALL","2000","460.5"
"","EU_AFTER_MAY2004","ALL","2001","454.37"
"","EU_AFTER_MAY2004","ALL","2002","452.44"
"","EU_AFTER_MAY2004","ALL","2003","418.42"
"","EU_AFTER_MAY2004","ALL","2004","372.16"
"","EU_AFTER_MAY2004","ALL","2005","322.42"
"","EU_AFTER_MAY2004","ALL","2006","295.26"
"","EU_AFTER_MAY2004","ALL","2007","273.81"
"","EU_AFTER_MAY2004","ALL","2008","250.1"
"","EU_AFTER_MAY2004","ALL","2009","230.13"
"","EU_AFTER_MAY2004","ALL","2010","215.2"
"","EU_AFTER_MAY2004","ALL","2011","225.72"
"","EU_AFTER_MAY2004","ALL","2012","203.66"
"","EU_AFTER_MAY2004","ALL","2013","205.32"
"","EU_AFTER_MAY2004","ALL","2014","187.04"
"","EU_AFTER_MAY2004","ALL","2015","175.81"
"","EU_AFTER_MAY2004","ALL","2016","160.82"
"","EU_AFTER_MAY2004","ALL","2017","144.45"
"","EU_AFTER_MAY2004","ALL","2018","140.76"
"","EU_AFTER_MAY2004","ALL","2019","134.21"
"","EU_BEFORE_MAY2004","ALL","1987","198.56"
"","EU_BEFORE_MAY2004","ALL","1988","200.16"
"","EU_BEFORE_MAY2004","ALL","1989","201.99"
"","EU_BEFORE_MAY2004","ALL","1990","198.63"
"","EU_BEFORE_MAY2004","ALL","1991","199.98"
"","EU_BEFORE_MAY2004","ALL","1992","194.87"
"","EU_BEFORE_MAY2004","ALL","1993","195.36"
"","EU_BEFORE_MAY2004","ALL","1994","194.67"
"","EU_BEFORE_MAY2004","ALL","1995","192.24"
"","EU_BEFORE_MAY2004","ALL","1996","207.27"
"","EU_BEFORE_MAY2004","ALL","1997","207.44"
"","EU_BEFORE_MAY2004","ALL","1998","213.31"
"","EU_BEFORE_MAY2004","ALL","1999","214.53"
"","EU_BEFORE_MAY2004","ALL","2000","214.39"
"","EU_BEFORE_MAY2004","ALL","2001","222.6"
"","EU_BEFORE_MAY2004","ALL","2002","223.36"
"","EU_BEFORE_MAY2004","ALL","2003","220.04"
"","EU_BEFORE_MAY2004","ALL","2004","225.48"
"","EU_BEFORE_MAY2004","ALL","2005","223.07"
"","EU_BEFORE_MAY2004","ALL","2006","224.13"
"","EU_BEFORE_MAY2004","ALL","2007","224.25"
"","EU_BEFORE_MAY2004","ALL","2008","217.52"
"","EU_BEFORE_MAY2004","ALL","2009","216.5"
"","EU_BEFORE_MAY2004","ALL","2010","215.92"
"","EU_BEFORE_MAY2004","ALL","2011","218.88"
"","EU_BEFORE_MAY2004","ALL","2012","215.85"
"","EU_BEFORE_MAY2004","ALL","2015","211.55"
"","EU_BEFORE_MAY2004","ALL","2016","206.97"
"","EU_BEFORE_MAY2004","ALL","2017","213.17"
"","EU_BEFORE_MAY2004","ALL","2019","230.57"
"","EU_MEMBERS","ALL","1980","303.93"
"","EU_MEMBERS","ALL","1982","326.44"
"","EU_MEMBERS","ALL","1984","302.9"
"","EU_MEMBERS","ALL","1985","303.65"
"","EU_MEMBERS","ALL","1986","286.85"
"","EU_MEMBERS","ALL","1987","290.92"
"","EU_MEMBERS","ALL","1988","289.58"
"","EU_MEMBERS","ALL","1989","291.83"
"","EU_MEMBERS","ALL","1990","429.41"
"","EU_MEMBERS","ALL","1991","409.98"
"","EU_MEMBERS","ALL","1992","373.44"
"","EU_MEMBERS","ALL","1993","344.75"
"","EU_MEMBERS","ALL","1994","326.76"
